1, 2, 3, 4, 5, avg
4.489375251261409350e-01,8.105759467323205847e-01,9.426319274846552965e-01,4.864449964780253044e-01,1.492671915465708654e-01,5.675715174735425084e-01
6.751188451757735853e-01,5.727281977689329118e-01,9.021358311972016431e-02,4.373816664399038379e-01,2.132448973406211312e-01,3.977374379689903039e-01
1.103405515681307181e-01,3.954656297742927817e-01,8.222298664258231859e-01,6.700744146482047192e-01,8.799659012499562172e-01,5.756152727332815022e-01
7.956961965711544238e-01,3.377578195423645013e-01,6.141338924384114328e-01,5.061500480755493081e-01,6.642527018951285278e-01,5.835981317045215722e-01
8.788086150981656575e-01,7.538196136909851575e-01,4.494163552145438167e-01,2.849635751066602607e-01,3.839906344819107309e-01,5.501997587184531691e-01
3.748182110397960676e-01,6.942402462346259906e-01,5.622250260286265622e-02,7.703173117056321129e-01,1.205243855145576859e-01,4.032245314194948804e-01
3.923348309607357365e-01,6.947944501098730630e-01,7.595516990133277524e-02,1.225487500646916805e-01,3.743867025751315136e-01,3.320039807223529871e-01
9.271614256399838272e-01,3.632698700534311431e-01,8.643301795789248843e-02,6.011471510325500089e-01,8.739525655158297823e-02,4.130813442470880892e-01
2.295568336195388248e-01,1.034340816200962632e-02,3.379496410330408152e-01,7.576316289426425765e-01,6.108784346218918415e-01,3.892719892758247369e-01
1.861275690151480422e-01,9.629668752923169484e-01,1.371125797707206662e-01,6.228197375867549068e-01,3.922335161051215824e-01,4.602520555540124403e-01
6.199903916636205770e-01,8.340597609906935661e-01,5.952604211200762663e-01,1.897250283158663509e-01,9.035740184097857952e-01,6.285219241000085111e-01
7.857142925168126846e-01,1.401105286291842722e-01,9.883422761014747371e-01,6.516732849682299600e-01,9.400310907055808851e-02,5.319686982572520151e-01
5.182022334552233156e-01,7.855575719051265393e-01,6.720213944895320202e-01,2.968085605372251523e-01,5.962095438523862256e-01,5.737598608478986506e-01
5.326974853350696648e-01,8.950545740308858411e-01,7.062462063688124125e-02,6.504546296658135773e-01,5.834800910859457845e-01,5.464622801509191330e-01
8.701856015298211622e-01,2.556560204774371847e-02,3.864237595746466969e-01,1.667248933259672938e-01,6.991727780976709772e-01,4.296145269151699919e-01
2.606277340908591533e-02,9.631259431142958904e-01,6.512186230104198836e-01,4.881501253982606370e-01,3.863146282045670787e-01,5.029744186273259476e-01
3.655698708494877769e-01,7.737948823139195742e-02,9.632988989978696903e-02,8.611341508427823310e-01,2.740380483560721503e-01,3.348902896359041703e-01
2.412522714013554115e-01,8.106562401765047277e-01,5.077035295934002601e-01,6.315083542781551040e-01,1.108999204364528035e-01,4.604040631771736392e-01
9.759953789687678682e-01,6.832859093105494441e-01,4.751200565528259645e-01,2.387281077049897560e-01,8.737067490472294473e-02,4.921000254883711733e-01
9.443201647399943610e-01,6.987543590982793207e-01,5.144355331611565330e-01,9.759821161731518924e-02,5.290070419130826762e-01,5.568230621059656604e-01
2.873152659702438161e-02,1.829218684599599465e-01,9.115356786172169601e-01,7.093087850569483876e-01,7.814089100421607315e-01,5.227813537546620593e-01
1.618972482117727596e-01,7.794243569540354466e-01,5.368198693085516338e-01,7.881461341175227675e-01,2.308502711672137941e-01,4.994275759518192470e-01
7.268020406519382082e-02,3.524082325054587184e-01,4.651953342765291488e-02,2.518557333012880761e-01,9.818391445551439833e-01,3.410605695709475471e-01
5.396464372372639096e-01,7.600461975466619169e-01,3.951595884791491153e-01,5.613972562101021690e-02,4.635062653834650659e-01,4.428996428535100227e-01
5.605149931343443859e-01,4.578448525463139074e-01,2.972407195907837973e-01,4.906358447333207806e-01,2.954345147119324944e-01,4.203341849433390176e-01
1.159580313718060474e-01,9.706070697246895751e-01,6.015503179417547308e-01,1.298030888958315865e-01,6.849022606944306091e-01,5.005641537257025098e-01
2.759596832633722796e-01,4.927858672084775016e-01,5.795973494780241042e-01,8.234392858674391968e-01,6.683475024030162137e-01,5.680259376440658370e-01
3.190565122764043027e-01,3.926460978175539962e-01,6.066114983279536910e-01,7.272770771776831955e-01,9.404652310254358882e-01,5.972112833250061703e-01
8.185691767378443506e-01,6.556618971331751311e-02,6.952568638853272587e-01,4.504095927136729793e-01,4.517782518986952489e-01,4.963160149897715145e-01
6.173084592559856532e-01,5.176699291351766208e-01,6.365994942193454742e-01,8.979309278017453266e-01,1.496780971059885612e-02,5.368953240245704084e-01
4.043941347766388805e-02,2.761573107880362921e-01,2.734677225740650419e-01,4.547385510331323211e-01,1.177792170766794877e-01,2.325164429899153617e-01
5.604763703146800058e-01,9.359617807321206628e-01,1.626447793336507353e-01,6.273672855718567254e-01,9.497196310818993847e-01,6.472339694068415250e-01
4.620568864087882810e-01,5.039355103711249395e-01,9.683334031789189167e-01,5.692638535443772518e-01,3.200580022740178165e-01,5.647295311554454411e-01
1.252854466480619600e-01,8.236201536787103317e-01,1.553172887233223998e-01,3.918636777602962917e-01,6.708644088462271116e-01,4.333901951313235967e-01
8.410178669279452235e-01,2.383283657069840134e-01,2.652404048854134500e-01,4.027523475321588275e-01,4.922814279287871519e-01,4.479240825962577111e-01
7.332061798601838820e-01,1.538468916544393217e-01,1.397491573056131031e-03,9.424203859636647307e-01,1.729734516560159641e-01,4.007688801414720503e-01
7.940101343227612407e-01,3.516884524748545848e-01,2.217069437477767746e-01,7.434069051880765056e-02,2.084965758397772095e-02,2.925191757296355388e-01
2.776260572674804639e-02,5.894585722077032575e-01,9.671222830756739386e-01,2.614343522457548419e-01,9.343957075423535708e-01,5.560347041596467310e-01
2.243069795701984059e-01,2.085450189379699504e-01,2.799593250183609605e-01,1.248590197418081305e-01,8.866129461228261510e-01,3.448566578782327197e-01
9.466091989117983996e-01,8.653159906230069032e-01,5.064362428851016951e-01,3.742004257666905476e-01,8.317751325310577259e-01,7.048673981435309432e-01
3.230638690860607731e-01,5.054303596596587678e-01,4.758435307108422885e-01,3.399490291919632368e-01,7.343488042308256025e-01,4.757271185758701892e-01
9.913220437060726864e-01,6.405712491522066454e-01,4.166003896125244355e-01,8.917103444930436495e-01,6.381020298317530148e-02,6.008028459894044770e-01
9.032281614340775810e-02,1.023919671615736160e-01,7.420403322297274284e-01,3.817815645699884630e-01,2.442172679482434994e-03,2.637957705568359512e-01
3.391346811085174107e-01,9.397649940504488875e-01,1.043771765114753780e-02,6.123800448756321346e-01,1.213054423988051411e-01,4.046045760169102445e-01
5.106366840351056480e-01,1.922680007380874745e-01,3.903702825174624191e-01,4.388858966559012753e-01,3.676766551606561739e-01,3.799675038214426204e-01
6.509157468709575456e-01,9.089309481945098135e-01,2.370764208367153181e-01,7.497055878947445073e-01,9.801040116970416438e-02,5.289278209933262476e-01
3.415378250556366790e-01,9.633174856023328791e-01,9.197717222948444959e-01,3.998320907497072696e-01,1.661433933349133474e-01,5.581205034074868676e-01
8.393837253074200033e-01,8.317122117887320032e-01,8.507984439779535668e-01,4.582148967560215613e-01,8.910024111956985626e-01,7.742223378051652505e-01
1.360748162633711456e-01,6.821349509328085148e-01,3.901251001878405233e-01,5.224271312480690543e-01,3.402030262317552456e-01,4.141930049727688967e-01
2.245173330813889923e-01,9.514990615495815263e-01,9.573037370651067413e-01,9.608590506757137550e-01,2.679424094039328796e-01,6.724243183551447123e-01
2.442317706094503382e-01,5.544533383921792513e-01,3.032281253407345112e-01,8.986284105261518329e-01,7.813533945505154454e-01,5.563790078838063424e-01
4.254544675171718637e-01,2.593438195647775890e-01,5.584863901040869605e-01,1.987996103023120797e-01,3.126512307420452608e-01,3.509471036460787841e-01
1.409814697178490839e-01,9.459467857966744608e-01,8.615389475206012282e-01,3.967994281255502464e-01,3.243432325447087594e-01,5.339219727410767780e-01
5.972052103681197988e-01,5.632294946770119992e-01,3.000492834834811440e-01,9.151751595320973820e-01,3.784034640026637808e-01,5.508125224126747543e-01
5.014944408693031708e-01,7.707451345325189163e-02,3.587593652522832466e-01,1.296104817267598186e-01,8.043368941324936516e-01,3.742551390868184003e-01
6.107442631260736610e-01,3.306398720080372389e-01,3.261875895881127807e-01,4.970944918918428490e-01,1.949064279227940011e-01,3.919145289073721616e-01
3.836971240050897070e-01,5.753263296359109047e-01,3.488959068879864400e-01,6.951502464512571144e-01,3.118109600958012262e-01,4.629761134152090563e-01
4.182576405925148011e-01,1.620174948999841824e-02,5.590573156484796025e-01,7.286409014975729903e-01,8.214249401817493856e-01,5.087165094820630395e-01
4.582198422971043295e-01,3.641335415187912927e-01,9.881928044130561251e-01,8.454093427137244765e-01,7.842054465878934844e-01,6.880321955061139416e-01
2.514465358073025847e-02,1.873933484225963619e-01,2.013559580572255037e-03,9.652762368537504134e-01,2.193541100948177558e-01,2.798363817064933867e-01
4.238496257060124783e-01,2.983683903368865575e-01,6.085874082046719424e-01,6.088915514874410073e-01,2.417951050770572596e-02,3.927752972485435423e-01
7.881223413371371000e-01,8.951024089515043913e-01,9.892228866096872686e-01,7.684874095393778859e-02,9.184827420465413450e-01,7.335558239797614899e-01
2.354165038964211032e-01,1.242244496931985687e-01,6.391917881725444062e-01,1.970847231361925189e-01,7.231993894136550249e-01,3.838233708624023133e-01
5.584636706003303086e-01,3.937809406029245674e-01,7.031603089107737459e-01,8.679328179449355973e-01,5.613847030928311721e-01,6.169444882303590783e-01
5.881033389954166690e-01,4.610533679446553457e-01,1.741854384171391823e-01,7.077384163823475793e-01,5.225809353984387506e-01,4.907322994275995498e-01
2.928236201670895156e-01,7.549749129929285152e-01,7.705333132482303782e-01,8.647277764355447705e-01,4.166822908708751605e-01,6.199483827429337346e-01
7.826659509020612582e-01,9.504486765116267888e-01,7.838052248609729267e-01,6.627820697673343364e-01,5.045766664875689367e-01,7.368557177059128493e-01
4.055133509617392384e-01,2.124751524204098185e-01,3.549421737610845007e-01,4.098072620858093096e-01,3.914715026105030082e-01,3.548418883679091418e-01
2.987554682547799434e-01,2.658027502999366076e-01,4.877642969598545708e-01,8.436834038903096022e-02,4.861522103143239848e-01,3.245686132435852689e-01
3.016660505431439931e-01,8.972531999982609197e-01,8.273677846445685047e-01,9.276708371647749418e-01,2.706710373269063385e-01,6.449257819355309618e-01
9.931037619077461853e-01,6.238013938920488055e-01,9.119579208977477425e-01,7.373027831811603816e-01,6.697011216323407456e-01,7.871733963022087277e-01
6.440777444182246292e-01,9.878128980428085848e-01,5.695417568657821228e-01,6.520773894788507441e-01,8.912100610191383554e-01,7.489439699649608206e-01
4.030798607239863829e-01,6.580380006507204893e-01,8.586449402865684588e-01,7.469632189722241744e-01,5.598295407686355585e-01,6.453111122804271460e-01
2.017171429620887579e-01,7.052338863855068807e-01,9.363183385113312829e-01,1.535981190681133812e-01,9.517108914577989687e-01,5.897156756769679209e-01
9.991558582800592614e-01,8.295563356846983316e-01,4.909109194198180148e-03,3.835912690977822948e-01,3.969184292236453970e-01,5.228262002960766264e-01
4.293750696145626211e-02,2.081563916113868817e-01,4.646686569658514676e-01,7.448854877931542218e-01,1.448197997492517430e-02,2.950260046613547571e-01
7.425592828352008956e-01,6.353205223406266366e-01,4.036673454400653283e-01,7.378837121552068723e-01,4.858565717489837787e-02,5.136033039891996221e-01
4.063624499110345401e-01,9.756314825110179445e-01,8.478345771277001619e-01,5.829063435314212338e-01,5.275022369785520304e-01,6.680474180119451155e-01
6.689470941303702345e-01,4.200340897306213961e-01,4.565154428261204433e-01,7.081620395811356605e-01,4.214016338316667332e-01,5.350120600199829157e-01
9.766806966998620165e-02,1.030921529520562041e-01,8.534285783682745707e-01,6.759553202933640259e-01,5.014917694150433647e-02,3.560586596450370789e-01
8.657633985555699407e-01,1.258051985603416689e-01,9.114491498010233173e-01,3.010977534429188918e-01,1.163662810264783909e-01,4.640963562772664197e-01
8.101411452198026275e-01,2.556938282089431524e-01,7.782475312734127293e-01,8.791497293873584695e-02,4.594610969973008663e-01,4.782917149276390556e-01
7.779678520470759695e-01,2.556547850613524187e-01,7.238273836469908407e-01,5.492158238737759879e-01,8.735289271727666449e-01,6.360389543603923723e-01
2.520564987353978159e-01,1.055222403498035089e-02,2.730578343758927051e-01,5.822334253254903835e-01,1.965024995386265294e-01,2.628804964020775570e-01
9.179083100142489959e-01,7.877404479684985139e-01,7.282543932987806112e-01,8.120041894913069269e-01,5.548295447829151295e-01,7.601473771111499911e-01
5.893323269418604404e-02,5.651157080764468432e-02,3.949861860846535233e-01,2.537677690361153093e-01,8.348497188059015306e-01,3.198096954857002072e-01
3.803070427765151695e-01,5.896826499830745139e-01,3.261744730133848691e-01,6.527324910309793005e-01,7.802429086502019606e-01,5.458279130908312293e-01
2.049924061312868862e-02,5.668221661862489213e-01,5.242361768840753111e-02,6.619243162051985374e-01,5.849647149361475451e-01,3.773268111258262225e-01
2.285775001358459901e-01,2.987729272029380212e-01,2.180629406987413255e-01,7.178230858333511932e-02,9.570287564217514475e-01,3.548448866085223696e-01
9.900892215710147548e-01,7.135396822369821646e-01,6.728533317997731356e-01,1.401399036088708527e-01,3.911638729945776660e-01,5.815572024422437369e-01
2.355620962895991211e-01,2.305485286984437776e-01,8.175851899499173570e-01,1.328310744393278453e-01,1.038221131113570284e-02,2.853818201376847052e-01
4.749735260050218510e-01,7.069922698012774953e-01,8.545952395722762329e-01,1.363703887678451299e-01,3.823263788431026100e-01,5.110515605979045750e-01
6.421020834285817713e-02,9.002112773543202717e-02,2.121972983810390678e-01,5.741982036992070437e-01,9.152374044311941681e-01,3.711728485179460746e-01
3.264390578535155685e-01,3.514671351337833594e-01,3.745070229686472407e-01,6.421971848478928990e-01,5.513670044737106757e-01,4.491954810555099376e-01
4.404992388470276854e-01,1.259531998990199853e-01,7.087958834939984687e-01,6.055971022178967544e-01,6.083859493254969442e-01,4.978462747566879676e-01
3.362600168514517929e-01,2.582192643036622659e-01,2.095576662829832237e-01,6.818520191336782110e-01,5.498655683648742132e-01,4.071509069873299747e-01
8.837211069091793769e-01,4.764259177532292888e-01,3.597742752169482694e-01,9.855793079798769174e-02,7.465425381629199331e-01,5.130043537680528676e-01
4.758761023220409170e-01,6.931131092073121724e-01,9.153352655776699764e-01,3.882519855300127221e-01,4.975153520050977773e-01,5.940183629284266908e-01
3.318770821152655648e-01,1.267468827809928866e-01,9.307310242806580147e-01,5.662196907753719310e-01,2.339344447554136952e-01,4.379018249415403963e-01
5.150077760552542738e-01,6.212698130210270175e-01,2.048855219889277324e-01,8.063303891288883252e-01,7.367368331870950415e-01,5.768460666762383893e-01
4.863879237664797683e-01,9.342012922413225340e-01,3.037632595767587596e-01,6.893931632798774300e-01,9.350870106892819056e-01,6.697665299107441461e-01
3.624342376754585704e-01,2.770516263383793198e-02,7.679206959863793536e-02,3.417222551419010212e-01,2.207868583355054870e-02,1.661464821766772126e-01
7.819571373210238985e-01,1.030760914483481727e-01,7.259992811171217530e-01,2.684952846712705954e-01,9.306007612581421728e-01,5.620257111631813407e-01
6.747453991019453090e-01,6.177270649920482137e-01,6.822388810787813895e-01,5.290839658549228997e-01,9.262985299157796559e-01,6.860187681886955602e-01
6.339464411285391510e-01,8.899861250899896437e-01,4.262950307864031840e-01,2.161672849889889614e-01,4.949745207805834601e-01,5.322738805549008800e-01
7.082055072945496743e-01,1.115232426538692589e-01,8.717899622371639845e-01,8.838235152010870399e-01,8.241898986441014152e-01,6.799064252061542968e-01
3.821136193964642658e-01,3.464162765419920298e-02,9.936216508547636161e-01,6.603365994105423464e-01,9.257573551136168977e-01,5.992941704859171548e-01
2.021696935823441565e-01,7.680787721322920314e-01,1.783971104318112788e-01,5.990375501572612338e-01,8.375575661022238716e-01,5.170481384811864700e-01
3.863785776836997643e-01,4.746071004943243077e-01,9.566648936312804885e-01,6.343520471188920373e-01,9.803046151113177231e-01,6.864614468079028864e-01
1.161719521309800829e-02,9.863996416089749752e-01,6.798829511270250148e-01,4.262649514689402785e-01,6.737309255363329585e-01,5.555791329908742471e-01
9.796929907730737019e-01,3.103486285408429968e-02,6.424661014595923758e-01,9.663407178837013500e-02,4.413926126193498112e-01,4.382441278988941091e-01
7.086351015119474184e-02,3.516475935262060037e-01,8.265912855164003759e-01,6.092006342558570209e-01,5.959584780818213412e-01,4.908523003062958412e-01
4.067479395172184375e-01,8.422258574992393942e-01,8.431624383422228197e-01,7.190028118852065386e-02,6.934532963556629959e-01,5.714979625805728380e-01
1.103166378124007529e-01,6.768480070783997604e-01,3.475341452177694856e-01,8.013086499128403428e-01,6.884327674291673693e-01,5.248880414901154756e-01
6.395028945677578847e-01,9.943833859979319678e-01,7.124707247876036487e-01,7.330265763247058031e-01,7.830583022399617565e-01,7.724883767835921677e-01
9.964660201709015785e-01,6.545033304984548828e-01,7.808160118611315870e-01,5.503608319705368679e-01,7.339733938457416729e-01,7.432239176693532512e-01
6.499232811916061392e-01,6.819965097479441241e-01,9.946586018263241513e-01,2.052147614738050185e-01,3.782946498474060171e-02,5.139245238448839626e-01
3.386210575819936786e-02,5.638156712597914844e-01,6.200013807746210803e-01,2.905165466242869421e-01,5.259341701409395720e-01,4.068259749115676338e-01
7.607476844934017990e-01,3.711101405766034089e-01,8.484043740971392022e-01,8.572620441404592562e-01,3.780555419414258767e-01,6.431159570498058420e-01
6.486750582000295751e-01,3.532919228095352526e-01,7.168977763469728259e-01,8.419139178841071880e-01,1.296072712488488543e-01,5.380771892978987170e-01
2.265230760045279235e-01,1.038502068469897566e-01,1.099853082757957790e-01,6.907409141059926982e-01,1.362342956892081958e-02,2.289445869604453954e-01
2.269083738410493378e-02,7.499588876977599794e-01,9.392971745281931684e-01,1.930059689914479515e-01,8.912482857056776009e-01,5.592402308614368156e-01
2.727197220985138060e-01,2.583226231603554801e-01,5.805211040048398052e-01,7.621452407481825730e-01,1.526448116914703723e-01,4.052707003406724739e-01
3.947180838652450952e-01,6.235308741226124329e-01,3.875001925024555982e-01,7.368368790023289705e-01,8.707750123362689720e-01,6.026722083657822804e-01
5.088050222907630760e-01,8.115270256652177272e-01,6.263501506226889504e-01,8.786458493684032867e-01,9.001930750240916268e-02,5.830694710898963740e-01
9.411308509411584478e-01,4.555616247406927277e-01,5.356314628813095835e-01,1.135184042465886556e-02,2.288709569108166031e-01,4.345093471797272788e-01
4.809288509855802474e-01,4.829235172026824507e-02,9.355312035722850306e-01,4.956315710004891573e-01,4.119011274700087322e-01,4.744570209497262492e-01
4.129725557818431092e-02,1.486475760939340862e-01,8.044139042201858825e-02,3.116743180337547825e-01,7.761883845153096928e-01,2.716497849286402810e-01
1.427145799255314929e-01,8.586469293147444004e-01,1.990821806583061848e-01,9.039970579615475010e-02,9.212826165455785254e-01,4.424252024480631040e-01
6.245967696380930745e-01,1.692916276500466832e-01,8.173576597824606660e-01,1.138408758554003697e-01,4.035146252703591951e-01,4.257203116392719866e-01
3.828711538379963031e-01,1.026845618743981170e-01,7.749122839673473484e-01,3.275764589194730680e-01,7.540738699408007228e-01,4.684236657080031452e-01
9.243198170864117547e-01,1.583408601902095425e-01,6.773688334798882993e-01,9.562142003254993083e-01,8.780712323220953852e-01,7.188629886808207692e-01
5.638350449177046420e-01,1.932980427569560566e-01,3.401835347611441573e-01,6.330163106319357524e-01,8.658366682439539996e-01,5.192339202623388328e-01
3.715443089483063677e-01,4.429415217109700098e-02,2.577343663725983891e-01,1.897230150664336312e-01,1.357548291381556194e-01,1.998101343393182128e-01
9.171763204629328481e-01,3.202119571482509031e-01,6.370272809672978820e-01,2.593275605719308485e-01,6.201509892221629405e-01,5.507788216745150844e-01
2.968109694390885789e-01,2.157044793047148135e-01,5.255526942454438188e-01,5.310317167789152526e-01,2.645907307939135977e-01,3.667381181124151901e-01
5.009144023871578977e-01,2.236623646743703953e-01,9.507536481912410853e-01,2.148125829545416421e-01,7.571348169324356725e-01,5.294555630279493830e-01
7.516661686244918705e-02,3.972024964526598145e-01,3.988736473413880823e-01,5.079578862110279980e-01,6.369432302440491966e-01,4.032287754223148335e-01
8.134372213118373773e-01,8.272808871284318410e-01,2.334668276648700358e-01,1.741463600371393472e-01,9.338532993962453954e-01,5.964369191077049104e-01
5.445538165985813750e-01,3.636860586336400081e-01,9.667907486052929045e-01,3.585839314310566017e-01,1.383516144611048881e-01,4.743932339459351333e-01
2.450036393533882029e-01,4.533937677309964887e-01,7.120764846327113373e-01,2.088677381443839742e-01,7.455324138168133441e-01,4.729748087356586694e-01
5.916523336427769175e-01,1.351742108820679356e-01,8.392499922801529566e-01,5.203487675792217715e-01,1.717253438307255742e-01,4.516301296429889867e-01
8.179711814730155073e-01,7.819372963066438809e-01,4.188364188147031264e-02,4.362337813260758201e-01,6.320842236143729975e-01,5.420220249203157037e-01
6.122914815269830946e-02,1.784663763159505256e-01,7.486022051875186323e-01,9.396353716232548337e-01,5.561331989613482740e-02,3.967092842351114257e-01
9.333044527577638583e-01,1.366949143420218560e-01,9.693611976839546784e-01,2.025036873602216181e-01,1.863754438903264532e-01,4.856479392068576706e-01
7.851548782453853237e-01,8.589903564183324347e-01,1.901876865009960449e-01,7.341400250581816556e-01,9.722487088244702313e-02,5.331395634210684964e-01
3.615398313433404454e-02,9.367171653936812170e-02,6.144316955326267760e-02,7.138079803593194717e-01,5.021868665671732623e-01,2.814527432306915267e-01
6.816650391833725120e-01,9.435916051079262790e-01,9.532125244241977935e-01,7.761847495539246911e-01,7.219975604957887816e-01,8.153302957530419448e-01
2.904893510619530606e-01,2.445067061025090194e-01,5.839044145687855014e-01,4.318170998902447488e-01,6.525030765992223536e-01,4.406441296445429145e-01
4.160580977843629791e-01,7.163569631706311336e-01,8.302526154016504067e-01,4.292389175489152997e-01,3.247382224834207687e-01,5.433289632777962286e-01
9.278871097178680305e-01,9.806972871703184547e-01,4.990350987308544983e-02,9.378799224630656184e-01,5.796275870319363976e-01,6.951990832512547902e-01
5.295188676388233873e-01,5.684819679152208760e-02,8.175335350758197173e-01,8.864340819914848790e-01,7.597610193335911921e-01,6.100191401662482527e-01
1.292852308845848786e-01,2.813142008211690914e-01,7.555284636079817595e-02,1.566023631871767963e-01,8.556058174902152480e-01,2.996720917487888380e-01
1.522554780961626886e-01,5.012231532213650143e-01,6.158322004678139505e-01,4.716476553845235786e-01,3.089269819114625060e-01,4.099770938162655698e-01
4.480669996798914978e-01,1.733996924090940306e-01,7.277084502402831889e-01,4.564249118058103516e-01,4.845726086230019991e-01,4.580345325516161914e-01
4.812523944951386801e-01,3.093207627006718807e-01,1.793887632716018032e-02,8.875096294761420923e-01,3.647168408748595603e-01,4.121477007747945120e-01
4.328042163031046163e-01,4.000518665678043373e-02,9.707227596309191409e-01,1.960222144908891906e-01,9.297463597210664510e-01,5.138601473605519665e-01
3.778549972481349828e-01,1.402674630125352317e-01,8.746038092963843713e-01,7.745700291800965420e-01,8.167345251726798594e-01,5.968061647819661308e-01
9.354612562568254130e-02,2.079713927232809123e-01,3.212100829752281284e-01,3.992232860258958516e-01,1.337569147571912032e-01,2.311415604214557828e-01
7.503241957770969695e-01,1.723555953387334583e-01,3.489168558816851951e-01,5.565604597346844873e-01,9.069328861433300082e-01,5.470179985751060237e-01
3.570661669549846096e-01,5.998362550922774483e-01,2.098150367040658715e-01,1.776985080700363984e-01,7.182967507281471375e-01,4.125425435099022708e-01
1.052588953822564122e-01,5.208407864869158965e-01,4.649199978631552987e-01,8.520105411925876782e-01,7.989397534523200450e-01,5.483939948754470439e-01
9.633042995171120504e-01,2.679469357882334757e-01,1.702746818509275339e-01,2.662588303759494401e-01,1.496593731179043374e-01,3.634888241300253675e-01
3.418623549838221143e-01,6.264983202209531976e-01,7.695054701989481050e-01,3.892956965323259855e-01,7.332272166176980743e-01,5.720778117107494509e-01
2.695784420667355352e-01,4.674683792062407361e-01,2.967444969927079956e-01,4.236647877861055012e-02,3.141938958924369585e-01,2.780703385873463662e-01
8.959816457812375123e-01,5.976368391701740723e-01,4.998382901719600202e-02,9.497035905527488886e-01,8.509872441592242209e-01,6.688586297361160948e-01
5.216896783890888623e-01,3.428613577013895908e-01,9.734814696487185115e-01,5.787967108246677705e-01,3.856793510727917207e-01,5.605017135273312467e-01
9.698352892049717511e-01,2.887950606787675900e-01,6.366439507174694867e-01,9.910491216736173614e-01,2.696942181629297108e-01,6.312035280875512022e-01
8.643285879750867151e-01,5.996992379142860319e-01,5.463438395275732606e-02,3.617038363482062424e-01,6.901324405039641618e-01,5.140996973388600733e-01
2.798335105693789959e-01,9.246022099705041297e-01,4.988121145211232843e-01,7.932882203795557086e-01,7.027439929761962745e-01,6.398560096833516564e-01
2.979053409163961996e-01,3.924658026991297843e-01,9.625804252758974888e-01,4.077863011749079947e-01,4.248233183742373686e-01,4.971122376881137450e-01
9.675873899535255562e-01,6.307783460224796190e-01,1.932635418934165461e-01,5.520420368586165250e-01,8.479759470891301554e-01,6.383294523634337470e-01
2.055598281677416539e-01,5.983014102780486176e-01,3.575588913311023020e-02,5.165370134603841645e-01,3.626061518656912286e-01,3.437520585809951679e-01
6.652925518624983603e-01,8.657329836776301857e-01,7.263701494538469250e-01,6.784004777809926612e-01,7.690579021955160632e-01,7.409708129940969501e-01
6.808269609236404785e-01,4.564463395306315174e-01,6.208375262949262785e-01,8.005056137569811492e-01,6.521898689663637727e-01,6.421612618945086171e-01
5.542919881593176834e-01,7.576625964263230539e-01,7.972191925883628238e-01,7.022865109756415425e-01,8.441757451255663680e-01,7.311272066550422721e-01
2.944396499992938399e-01,7.110968329674438593e-02,3.124110553262171575e-02,2.269451747897287541e-01,8.326224867962237486e-01,2.912716200829225111e-01
2.240702868308984685e-01,3.279345824578757673e-01,3.381741388361517719e-01,9.429427689997849082e-02,2.063508257850826810e-01,2.381648221619974137e-01
9.743860339721728270e-01,8.488975644107196183e-01,4.407240618412667787e-01,2.483709663603239637e-01,4.037227788600407097e-01,5.832202810889046685e-01
8.127478091942486049e-01,8.521099539008664125e-01,4.471352223231845890e-01,4.751057555931735843e-01,6.912880785622742552e-01,6.556773639147495114e-01
6.974097844183829720e-01,8.455165735309886355e-01,5.567916139651269969e-01,9.099257594828545903e-01,3.381199041794457072e-01,6.695527271153597360e-01
6.527087682562090487e-01,7.486266474749858624e-02,2.388331608543176054e-01,3.166280850554210602e-01,9.262187577678103745e-01,4.418502873362513128e-01
2.300589998522940549e-01,6.949348563772688170e-01,4.352100865049201017e-01,5.160307530125668452e-01,1.202624452976086555e-02,3.776521880553621591e-01
9.501152266458837703e-01,2.201562788919534386e-01,2.055510846109434020e-01,5.974169718203214963e-01,7.677084434179275441e-01,5.481896010774059969e-01
7.967954770000574838e-01,3.128771161923408206e-01,5.206545139069330697e-01,5.524537272694363121e-02,2.568209675242391077e-01,3.884786894701028892e-01
2.160863627347423543e-01,2.522820680815995864e-03,6.146897277662306536e-01,4.106726703222584041e-01,6.411039780350005213e-01,3.770151119078095636e-01
4.528694000236384021e-01,1.229525873501361444e-01,2.525456115899598064e-01,6.762041779669801800e-01,9.176943870171221374e-01,4.844532327895673118e-01
3.500734647881986739e-01,5.382888001609108519e-01,4.311880264046822342e-01,3.353864441158380671e-01,3.406925085805267983e-01,3.991258488100313251e-01
1.572231332307185703e-01,7.262913825524699440e-01,2.971015652471072910e-01,7.247569398747107927e-01,9.483616408926811570e-01,5.707469323595375510e-01
8.156811015948958188e-01,5.544184221792823886e-01,7.384746734372047428e-01,4.636802568433835425e-01,8.243901618057336567e-02,5.309386940470679495e-01
9.658105759739783469e-01,1.189140919688038700e-01,4.087790872600641778e-01,4.421931890579805513e-01,5.718137595961272357e-01,5.015021407713907697e-01
6.470846153005858081e-01,2.469634855036739740e-01,5.062439434552533646e-01,4.424991922853925841e-01,9.943835634899618192e-01,5.674349600069735766e-01
7.950301306209290875e-01,6.710905880112004729e-01,9.846467906975630013e-01,9.482764532235327115e-01,7.545092840298545100e-01,8.307106493166159789e-01
8.558056897102087612e-01,2.760616810834990442e-01,7.189736618309456873e-01,4.189345589938928693e-01,2.933757920413282427e-02,4.598226341645357818e-01
